Age,Gender,UndergraduateMajor,Undergraduate GPA,Years of Work Experience,CurrentJobTitle,Annual Salary (Before MBA),HasManagementExperience,GRE/GMAT Score,Undergrad University Ranking,Entrepreneurial Interest,Networking Importance,MBAFundingSource,DesiredPostMBArole,Expected Post-MBA Salary,LocationPreference,ReasonforMBA,OnlineorOnCampus,DecidedToPursueMBA
21,1,4,3.68,3,1,113583,0,272,84,1.7,9.1,3,1,85012,0,1,1,0
21,1,3,3.9,7,0,57569,1,410,290,3.3,4.5,3,5,80183,1,2,1,1
28,0,0,2.83,4,1,119452,1,257,98,5.9,3.7,1,4,180961,0,1,1,0
27,0,4,3.94,0,1,119538,1,568,20,9.6,8.7,2,2,82657,0,0,1,0
23,1,2,3.25,6,3,31404,1,381,76,2.1,3.1,1,2,116590,0,0,0,1
26,0,4,2.83,2,1,80473,0,796,237,5.0,6.4,2,0,78917,0,3,0,0
29,1,0,3.61,1,3,85325,1,342,371,7.8,4.7,3,5,157964,1,1,1,1
27,2,3,2.59,9,3,83255,1,561,151,8.1,9.2,1,4,140724,1,1,1,0
32,0,2,2.53,4,4,117460,1,543,289,2.7,7.2,1,1,160306,0,3,1,1
23,0,0,3.31,0,0,58500,0,678,135,2.6,9.0,2,5,87899,1,0,0,1
34,0,0,2.78,8,3,79159,1,691,51,6.5,6.9,3,0,118322,1,2,1,0
34,1,4,2.27,9,5,89118,0,341,173,9.2,6.1,1,5,189696,1,0,0,1
33,0,1,2.13,4,4,61871,1,624,452,8.2,4.8,0,2,66743,1,3,0,1
26,0,1,3.58,5,3,42543,0,712,48,4.5,6.5,0,2,157648,0,0,1,0
31,1,2,3.35,6,3,73240,1,568,114,6.9,8.1,0,1,69979,1,0,1,1
24,2,0,2.82,8,4,30697,1,736,383,3.3,4.9,3,2,125362,0,2,1,1
34,0,3,3.79,4,1,44968,1,477,79,5.2,6.7,0,1,189956,1,3,1,0
33,0,2,2.82,3,3,50385,0,646,331,5.8,5.0,0,2,140130,0,0,0,1
23,2,2,3.42,2,0,102335,0,251,255,6.7,1.9,1,5,103609,1,0,0,1
29,1,4,3.82,4,3,64691,0,660,325,4.6,6.1,1,1,114026,1,3,1,1
30,1,3,3.68,9,4,115343,0,354,192,1.3,1.6,1,5,80334,0,3,0,1
22,1,0,3.02,9,5,105364,1,467,248,9.4,6.4,2,4,142569,1,1,0,1
21,2,0,3.36,2,4,112349,0,524,270,9.6,8.6,3,5,187105,0,1,1,1
34,1,0,2.83,4,4,108869,1,270,235,7.2,2.4,0,4,108802,1,1,1,1
22,1,2,3.29,7,0,89078,1,563,434,3.4,6.4,1,0,154495,1,1,0,1
27,1,4,2.52,1,1,68156,0,659,360,6.4,1.5,3,5,105821,1,3,0,0
30,1,2,2.87,3,0,82305,1,707,393,3.5,3.4,2,2,126539,0,2,1,1
21,0,1,2.42,7,0,72665,0,549,44,7.3,2.1,2,2,116140,1,0,0,0
26,0,1,2.08,4,3,36156,1,276,224,4.2,1.2,3,5,116148,0,0,0,0
34,1,0,3.18,7,5,76049,1,634,21,6.0,8.6,3,5,150294,0,3,1,1
27,0,4,3.73,5,4,53452,0,322,217,1.5,4.7,0,4,84266,0,0,1,0
29,1,0,2.05,0,0,58541,1,280,192,10.0,2.4,1,2,184103,1,3,1,1
34,0,0,2.39,4,0,106718,0,640,56,7.0,6.7,0,0,187098,1,0,1,1
28,1,2,2.92,9,1,75322,0,258,466,9.5,9.1,2,0,142697,1,0,1,0
26,0,0,3.33,1,1,68718,1,448,11,7.7,5.5,2,5,85506,1,2,0,1
23,1,0,2.34,6,5,115861,0,725,357,6.1,8.5,3,4,185019,0,3,0,0
28,1,4,2.11,9,4,65890,0,630,479,7.6,8.6,1,1,132486,1,1,0,1
27,0,4,3.04,3,0,30302,0,731,382,5.2,7.8,2,2,108836,0,1,0,0
23,1,4,3.64,1,3,76854,1,686,57,9.6,3.5,1,2,118357,1,2,1,0
29,0,0,2.07,0,1,37510,0,393,223,8.0,5.2,1,0,188484,0,2,1,1
32,0,4,2.7,4,0,48462,0,657,105,2.1,2.3,0,0,67462,1,2,0,0
22,0,4,3.33,9,3,60325,1,579,488,9.6,9.3,1,0,142645,0,1,1,1
23,0,3,2.26,7,0,76800,0,423,466,6.2,6.9,2,5,174740,1,1,1,0
22,2,3,2.47,7,5,93689,0,482,214,5.1,1.1,0,1,70714,0,0,0,0
33,0,1,3.07,9,5,66437,0,684,81,8.1,8.2,2,1,123440,0,1,0,0
21,1,2,3.91,1,3,55117,0,750,109,3.1,1.1,3,0,80235,0,0,1,0
24,0,2,2.57,5,1,109568,0,791,343,9.6,6.5,0,5,80066,1,1,0,0
25,1,4,2.98,6,5,43354,1,539,38,2.5,5.0,1,4,109783,1,3,0,1
33,0,1,2.8,9,1,90500,0,524,120,3.7,2.9,3,5,62523,1,0,1,0
26,1,1,3.79,0,3,36549,0,661,156,9.0,7.8,2,2,187261,0,0,0,1
25,1,3,2.14,4,3,83935,0,255,7,6.5,10.0,1,2,85913,0,0,0,1
21,1,1,3.13,5,0,117399,0,394,418,8.7,7.3,2,0,189972,1,0,0,1
23,0,0,3.69,6,3,98015,0,350,130,2.8,8.3,0,1,189253,1,2,0,0
21,1,4,3.98,8,0,119347,0,413,44,8.2,9.2,3,1,83783,1,0,0,1
31,0,0,3.4,2,1,106633,0,762,194,2.6,5.0,3,2,97381,0,3,0,0
25,0,2,2.76,7,0,83734,0,393,150,7.7,6.7,2,2,63828,0,2,1,0
25,0,3,2.82,9,1,58537,1,701,442,2.4,5.8,2,0,121460,0,0,1,1
32,0,0,2.7,2,5,89394,0,296,248,4.1,3.8,2,1,81003,1,1,1,1
31,0,4,3.21,8,1,80512,0,272,385,5.3,1.6,0,2,148439,0,1,1,1
33,1,0,3.48,7,4,88279,1,444,98,9.3,8.7,0,0,188228,0,2,1,1
26,0,0,3.64,8,0,57622,1,695,37,7.6,1.9,0,4,92725,1,3,0,1
28,0,1,2.83,4,5,107393,0,334,313,3.5,6.1,0,5,60178,0,3,0,1
30,0,3,3.43,8,1,55339,0,593,139,5.0,1.3,1,4,117803,1,0,1,1
32,1,2,3.83,2,3,79051,1,716,61,4.2,5.8,0,4,160488,0,2,1,0
21,1,4,3.84,6,0,76964,0,548,475,9.5,1.5,0,2,111457,1,3,0,1
24,0,4,3.41,2,1,116926,1,620,142,2.6,7.4,1,1,146844,0,1,1,0
30,1,2,3.27,5,5,89698,0,421,72,9.2,6.3,3,2,140981,0,2,1,1
31,1,4,3.06,7,3,43977,0,481,81,8.5,7.5,0,4,113188,0,2,1,1
21,0,1,2.37,1,0,57938,0,735,77,2.2,6.1,1,5,168164,0,3,1,0
29,1,0,2.25,7,5,94893,0,787,232,3.5,7.7,3,4,82065,1,3,0,1
31,1,1,2.97,0,3,107582,1,409,367,7.4,4.3,2,2,118678,1,1,1,0
27,1,1,2.32,3,4,100532,1,292,263,7.4,3.9,3,0,116787,0,0,0,1
27,0,1,3.15,6,3,84445,0,361,79,3.1,5.4,2,2,172427,0,1,1,0
32,0,2,3.29,0,0,103751,0,707,425,6.7,5.5,1,2,143524,1,3,1,1
25,0,3,3.05,5,4,119786,1,707,110,7.2,4.1,1,2,186592,0,2,0,1
27,1,2,2.07,9,1,45859,0,490,271,1.6,5.5,1,1,196904,0,1,0,1
32,1,2,2.12,5,4,47391,0,644,235,4.4,2.9,1,0,100912,1,0,1,0
22,0,1,2.23,6,4,96653,1,367,228,9.2,6.9,3,1,147718,0,0,1,0
34,0,3,2.31,8,4,70058,1,711,206,9.1,9.7,1,5,120879,1,0,0,1
33,1,2,3.98,6,3,38228,1,728,94,7.0,6.4,0,1,131506,0,1,0,1
24,1,3,2.69,2,4,104580,1,386,190,6.9,5.3,1,4,74029,0,3,0,1
34,1,1,2.58,3,4,119227,1,490,186,8.7,9.1,1,4,148547,1,1,1,1
34,1,2,2.1,0,1,63401,1,376,118,4.1,6.9,2,5,88610,1,1,0,1
27,1,3,3.27,4,4,90135,0,732,47,1.4,3.7,0,4,83705,0,2,0,1
23,0,4,3.3,6,3,72212,0,603,292,8.6,6.6,2,4,143054,1,0,0,1
22,0,2,2.35,2,5,67282,0,484,127,3.8,7.7,0,5,140554,0,0,1,0
30,0,2,3.84,5,5,52243,1,587,78,7.1,7.9,3,2,127306,0,0,1,1
22,1,2,3.6,2,3,51364,1,663,4,5.4,1.1,3,5,75734,0,1,1,0
33,0,3,2.46,3,3,62474,0,380,329,2.3,7.9,3,5,126570,0,1,0,1
21,0,0,2.97,4,4,59850,1,310,353,4.8,8.2,1,0,107883,0,0,1,0
25,0,2,2.92,5,3,53907,0,740,58,3.4,2.6,0,0,81929,1,3,0,1
32,0,4,2.7,5,4,73011,0,508,247,1.1,8.7,3,1,172156,1,0,0,0
26,1,4,3.64,0,0,88071,0,648,188,5.7,7.4,0,5,143678,0,1,0,1
26,0,1,2.22,7,1,56668,1,536,200,6.1,6.6,3,0,107151,0,1,0,0
29,0,0,2.83,2,1,39416,1,448,79,3.8,7.9,2,4,76130,0,2,1,0
24,1,0,2.86,3,1,44585,0,576,230,3.6,3.3,3,1,181054,1,1,0,0
21,0,3,2.94,7,0,106932,1,341,413,5.0,2.4,2,5,173553,0,1,1,1
26,1,1,3.72,4,1,30685,0,477,321,6.6,1.6,1,5,77111,0,3,1,1
25,1,3,2.44,5,4,98676,1,359,486,9.7,4.9,2,1,91432,0,0,0,1
30,1,1,2.21,0,5,68848,0,530,372,5.3,5.6,0,4,125163,1,0,0,0
26,1,0,3.24,7,1,35648,1,799,155,9.4,1.9,2,5,117626,1,3,0,0
23,0,3,2.35,4,1,30429,0,334,78,9.8,4.6,3,5,160838,0,3,0,0
22,1,1,2.15,0,4,81959,1,589,456,6.5,3.3,0,4,91556,0,1,1,0
26,0,0,2.85,6,4,53267,0,447,7,6.0,9.0,3,1,89346,1,3,1,0
33,0,0,2.44,1,1,94956,1,325,88,1.5,6.2,2,4,164969,0,1,0,0
21,0,2,2.72,5,3,80346,1,422,336,3.0,2.6,1,1,155027,1,0,0,0
27,0,3,2.52,2,0,42665,0,474,193,10.0,5.4,3,4,87084,0,0,0,1
27,1,2,2.19,5,5,52106,0,268,234,7.7,1.4,1,0,98869,1,1,1,1
30,0,0,3.12,8,5,41889,0,486,332,7.0,5.0,0,2,137460,0,0,0,0
33,1,3,2.05,5,0,57669,0,675,297,6.1,9.1,2,5,140545,0,1,1,0
27,0,3,3.93,0,1,74334,0,342,74,7.1,5.7,2,5,189396,0,2,0,0
32,0,4,2.68,5,1,77106,1,791,298,7.1,2.9,2,5,119161,1,2,1,0
31,2,1,3.39,2,1,94947,1,388,419,3.0,9.3,3,1,128105,0,0,1,1
30,0,4,3.62,3,1,81998,0,589,418,8.1,9.5,3,2,61171,0,2,0,0
21,1,4,2.56,3,1,65852,0,534,393,5.2,3.5,3,0,131632,0,3,1,1
24,0,0,3.5,8,5,105118,0,731,305,7.3,2.6,0,2,165834,0,1,0,1
33,0,1,3.66,7,1,94262,1,482,406,4.1,1.8,1,0,70575,0,1,1,1
27,0,4,2.48,6,4,108620,1,482,421,6.2,7.9,1,5,103236,0,0,0,1
31,1,4,3.98,4,3,41095,0,288,316,7.6,7.4,2,1,141584,0,1,0,0
29,0,3,2.04,9,1,102596,0,309,12,6.5,7.9,3,2,93633,0,0,0,1
25,0,0,2.43,3,4,53212,1,475,379,6.7,2.5,0,4,115869,1,1,0,1
33,0,4,3.56,2,5,81173,0,729,292,2.7,9.8,2,1,175598,1,1,1,0
22,1,1,2.39,0,4,108377,1,655,298,5.6,2.7,0,2,195308,1,0,1,0
27,1,2,3.4,8,0,117432,0,622,352,3.5,1.3,0,4,178040,1,1,0,0
30,1,2,3.71,7,0,75549,0,592,383,4.3,4.5,2,5,101004,0,2,1,1
21,0,0,3.92,0,4,52972,0,656,81,8.2,6.0,3,1,133001,0,0,1,0
27,1,2,2.95,1,1,74356,0,524,386,1.4,4.7,0,2,86907,1,0,0,0
26,1,3,3.94,0,1,77097,0,271,415,3.3,5.4,2,5,90524,0,0,1,1
27,1,3,2.82,0,1,84056,1,634,276,8.1,6.0,0,0,83561,1,0,0,0
34,1,1,2.44,8,4,99532,0,275,374,8.6,2.9,1,5,145004,1,3,1,0
33,1,0,3.03,4,0,83707,1,765,38,2.9,8.6,0,2,181496,0,0,0,0
30,0,0,3.3,2,0,115214,0,517,133,2.5,3.4,2,5,70856,0,3,1,0
23,1,2,2.92,1,5,118798,1,341,200,8.2,10.0,2,2,69142,0,1,1,1
23,1,4,3.13,7,0,57584,0,542,272,7.5,9.8,2,1,157040,0,1,0,1
27,0,4,2.83,7,0,31578,1,636,60,6.1,3.8,3,2,60276,0,1,1,1
33,0,4,3.05,5,3,51060,1,379,96,5.1,5.8,3,1,68603,1,2,0,1
22,2,1,3.91,1,0,40400,1,734,3,8.9,9.3,0,2,158123,0,3,1,1
21,0,0,3.0,0,4,71625,0,360,201,3.5,6.0,1,5,132007,1,1,0,1
29,1,2,2.51,5,1,59570,0,677,122,6.8,8.0,0,4,183374,0,2,1,0
29,0,1,3.52,0,4,33862,1,483,228,9.4,5.2,0,2,197662,0,0,0,1
27,0,3,2.68,5,1,112008,1,286,33,2.5,5.2,0,5,100139,0,3,1,0
27,0,3,3.63,9,1,62437,1,354,326,2.7,4.3,1,0,77750,1,0,0,1
23,0,3,2.11,1,5,42627,1,588,96,2.1,5.4,3,1,188741,0,1,0,0
30,0,0,2.66,6,0,106846,0,439,274,3.4,1.5,0,0,122079,0,2,0,0
22,0,3,2.19,9,5,117800,0,440,260,6.1,9.7,0,5,99944,1,1,0,1
31,1,4,2.17,1,1,82976,1,305,172,4.0,8.6,1,1,128019,0,3,0,1
27,2,3,3.32,1,3,63184,1,363,238,6.0,8.7,0,5,163709,1,2,1,1
29,0,1,2.77,5,3,57140,1,275,348,5.3,7.1,0,2,135866,0,1,1,1
21,1,3,3.74,3,5,118835,0,359,163,5.8,2.7,3,1,77424,0,1,0,0
33,1,4,3.03,5,5,83683,0,700,371,9.6,2.9,0,0,131043,1,2,0,1
34,1,3,2.59,7,0,81399,0,402,98,2.9,1.8,2,0,185931,0,2,0,1
24,1,2,3.44,9,5,90874,0,750,376,7.0,8.0,1,0,157351,1,3,1,0
26,0,4,3.25,2,5,106209,1,721,34,5.3,9.1,2,2,175777,0,3,1,0
27,0,0,3.6,4,4,103353,0,610,113,7.1,6.5,1,4,169619,1,0,0,1
30,0,3,3.29,4,5,42666,1,786,165,6.4,8.6,0,0,171863,0,2,1,0
27,0,1,2.33,9,5,88173,0,442,481,7.8,9.2,1,5,105794,0,1,1,0
30,1,3,3.34,8,4,110761,1,616,400,5.8,2.3,0,5,185136,1,3,0,1
22,0,1,2.78,6,1,93212,1,412,230,7.3,4.5,3,4,74590,0,1,0,1
34,1,2,2.93,8,1,59843,0,521,485,7.6,2.2,2,1,116235,0,2,1,0
24,1,0,3.84,7,4,35919,1,793,188,2.6,4.6,0,0,182470,1,0,1,0
25,2,4,2.72,2,0,84063,1,488,108,9.3,5.2,3,1,149118,0,3,1,1
34,1,4,3.22,1,5,96778,1,638,209,7.5,7.4,0,0,143209,0,3,1,0
32,0,0,2.73,2,0,85472,0,259,279,1.9,7.0,2,1,127174,1,1,0,1
21,1,2,2.19,5,3,51969,0,577,395,8.7,9.9,1,0,141331,0,2,0,1
21,0,2,2.91,9,0,43081,1,594,115,2.7,3.0,2,4,84889,0,1,1,1
30,1,3,3.19,3,5,96425,1,645,34,6.3,2.4,3,2,121380,0,3,1,1
23,1,2,2.82,0,1,70098,0,339,58,3.8,7.5,1,0,120601,0,3,0,1
30,1,3,2.78,9,5,89801,0,701,89,6.2,7.3,1,5,170110,1,2,0,0
23,0,1,3.64,9,5,53225,0,696,304,9.0,2.2,0,0,112493,1,0,0,1
32,1,0,2.06,8,5,53601,0,659,467,9.0,8.4,2,5,90432,0,3,1,1
28,0,1,2.59,5,0,85737,0,693,72,8.1,4.1,3,0,191273,1,2,1,1
29,0,1,3.62,0,1,60765,1,648,68,8.3,5.2,1,4,103606,1,3,1,1
34,1,1,3.84,2,1,88576,0,254,134,5.6,7.2,2,0,133640,0,1,1,1
31,0,1,2.82,0,0,104073,0,345,88,8.8,6.5,2,2,103223,0,3,0,1
32,2,4,3.78,8,0,92815,0,773,212,5.2,7.0,2,1,92325,1,1,0,0
21,0,2,2.4,3,0,70808,0,593,259,2.9,2.0,2,5,70143,1,3,0,0
34,1,0,2.44,1,3,107301,0,738,361,9.1,3.6,0,1,128253,0,3,1,1
31,0,0,3.69,3,3,67950,0,457,314,5.1,8.3,0,5,84825,0,3,0,1
22,1,1,3.81,1,5,46722,1,777,23,6.4,9.4,3,2,142508,0,2,1,0
30,1,0,2.45,5,3,95857,1,556,185,6.6,4.7,3,4,90096,0,0,0,1
22,1,3,2.12,5,0,50642,0,793,83,1.7,9.7,3,4,135604,1,0,1,0
24,0,0,2.18,6,0,46719,1,477,129,4.2,9.4,0,5,169371,0,0,1,0
22,1,1,2.52,8,0,94800,0,478,259,4.2,8.7,1,0,173933,1,0,1,1
27,0,0,3.52,8,1,84514,1,636,279,7.5,7.8,2,2,129311,0,3,1,1
33,0,2,3.02,3,1,92769,1,620,1,7.1,5.8,0,2,195866,1,0,1,1
29,0,1,2.91,8,3,35271,1,597,367,9.9,2.9,0,2,148773,0,1,0,1
27,1,4,3.17,7,4,104134,0,273,5,7.6,3.3,0,1,168407,1,2,0,1
32,0,2,3.78,0,4,112016,0,262,156,3.0,2.5,3,1,152542,0,0,1,1
26,1,0,2.18,6,0,48787,0,766,496,4.1,8.6,3,2,80433,1,3,0,0
30,1,4,3.39,6,1,33134,1,427,69,2.5,1.1,3,2,62692,1,1,0,1
21,0,2,3.85,9,5,106215,0,709,83,8.8,3.4,1,1,60062,1,2,0,0
31,1,3,2.43,3,3,85614,0,624,300,8.6,6.4,2,5,138343,0,3,0,0
30,0,2,3.68,6,1,69698,0,651,397,9.2,9.9,2,1,139596,0,3,1,1
29,1,4,3.4,9,0,30916,0,538,478,6.9,3.7,0,0,187183,0,3,1,1
25,0,3,2.03,9,0,58263,1,435,200,3.4,2.9,2,2,147464,1,3,1,1
31,1,0,2.46,4,4,97666,0,752,81,9.1,1.7,1,5,175789,1,3,0,0
25,0,1,3.21,4,0,60407,0,411,281,3.5,3.6,0,5,103187,0,2,0,1
26,0,0,3.0,4,0,117449,0,707,76,4.5,8.4,2,1,188144,1,3,1,1
29,0,1,3.06,5,5,35691,0,280,238,1.2,2.2,3,5,113660,0,1,1,0
33,0,1,2.46,6,3,61487,1,328,285,6.2,2.3,1,4,86777,1,1,1,0
28,0,4,3.35,4,5,67069,1,532,235,4.9,2.3,3,1,125372,0,1,1,1
28,0,3,2.53,8,4,101889,0,436,375,6.8,2.0,0,1,162187,0,3,1,0
34,0,3,2.78,8,1,43147,0,788,385,9.7,5.1,3,1,134215,0,0,1,1
28,1,2,2.74,6,4,67216,0,624,450,1.5,8.4,3,0,133193,0,1,0,0
21,1,0,3.34,9,0,51893,1,634,496,1.8,5.1,2,4,186109,1,2,1,1
21,1,4,2.18,2,3,42934,1,325,290,6.1,5.9,1,5,111385,1,0,0,1
28,1,0,2.41,3,0,31723,1,656,59,10.0,6.1,2,2,90564,1,2,1,0
25,1,2,2.4,3,3,117484,0,372,225,3.6,4.5,1,4,62524,1,0,0,1
29,1,2,2.22,6,3,91319,1,717,449,5.8,4.1,0,1,75701,1,3,1,0
22,0,4,2.42,1,3,63893,1,440,202,2.8,6.7,0,2,191438,0,3,1,0
29,1,2,3.21,4,1,92820,0,504,210,5.8,4.2,2,1,170132,0,1,1,0
32,0,4,3.46,3,4,60500,0,461,22,2.7,2.1,3,0,137761,0,2,1,1
34,1,2,3.32,9,1,79294,0,533,181,2.6,8.8,0,1,125067,0,1,0,1
28,1,3,2.95,8,1,74816,1,529,31,4.0,6.3,1,4,147793,0,2,1,1
29,0,4,2.1,0,1,54100,1,527,322,9.5,8.5,1,0,136719,1,2,0,0
24,1,3,3.92,9,5,95458,1,719,215,6.9,5.3,3,1,131880,1,1,1,1
21,0,3,2.34,2,5,82201,0,417,259,4.3,6.8,0,4,111108,1,1,0,1
21,0,4,3.34,5,5,42234,1,452,174,6.7,9.3,3,5,100720,0,2,0,0
25,0,0,3.83,3,1,81865,1,345,428,2.8,7.7,0,1,153450,0,3,1,1
22,1,1,3.4,2,0,100444,0,633,377,6.7,4.2,1,0,158570,1,3,0,0
34,1,2,2.44,5,5,114613,0,358,344,9.3,4.0,1,5,161005,0,2,1,1
28,1,2,2.63,2,5,112135,0,587,217,9.4,3.5,1,1,78221,0,0,0,0
30,0,0,2.06,6,1,48162,0,307,169,6.3,5.3,3,5,135370,0,0,0,1
31,1,1,3.23,0,4,61457,1,447,13,8.9,9.3,2,2,161775,1,2,0,1
25,1,0,3.23,8,0,102117,1,584,10,4.5,1.2,2,2,98726,0,3,1,1
25,0,1,3.45,9,3,40711,0,746,62,9.0,7.8,2,0,177592,1,2,1,0
22,1,4,2.02,1,3,73020,0,567,390,4.0,4.2,1,1,180453,1,1,0,0
27,0,4,3.64,3,0,85608,0,415,453,7.3,8.3,0,4,167026,0,3,1,0
33,0,3,3.48,5,1,67098,0,630,434,9.3,4.9,3,5,61598,0,3,1,0
28,0,3,2.28,5,4,85112,0,593,423,6.1,7.5,1,4,109666,1,2,1,1
30,1,4,2.7,7,4,70018,0,653,464,3.5,8.5,2,0,189016,0,1,0,0
33,0,3,3.28,7,3,67106,1,789,427,7.3,5.2,2,5,101929,0,3,0,1
21,0,4,2.99,3,4,97295,1,479,341,2.0,7.6,0,1,130574,1,3,0,0
22,0,0,2.23,5,3,93828,0,755,298,4.1,1.6,3,1,160092,0,0,0,0
30,0,2,2.17,8,5,113167,0,450,379,9.1,3.7,1,4,196204,0,0,1,1
24,0,4,3.56,6,1,108509,1,269,296,7.6,3.9,2,4,82622,0,0,1,0
25,0,4,2.31,7,4,77883,1,356,389,1.5,5.3,1,0,189706,1,0,0,1
33,1,4,2.34,7,1,47504,0,718,225,6.2,6.8,3,0,190970,0,1,0,1
22,0,3,3.66,1,5,113760,0,271,67,3.2,5.2,0,5,110593,1,3,0,1
21,1,3,3.22,6,0,34995,1,454,317,1.1,8.6,0,2,138563,1,3,1,0
29,1,3,3.21,2,0,105990,1,296,15,3.4,3.3,0,1,154994,1,0,1,1
34,0,3,2.96,6,0,49946,0,274,394,8.0,2.2,1,5,102769,1,3,1,0
21,0,0,3.14,1,3,96609,0,399,1,4.6,4.3,1,2,118688,0,3,0,1
33,1,4,3.2,0,3,52795,0,566,319,3.4,3.2,0,1,183996,1,0,1,1
24,0,0,3.94,8,0,66946,0,368,330,10.0,6.3,1,4,120741,1,1,0,0
22,0,3,2.45,9,5,36387,0,397,272,6.2,6.1,0,5,178762,0,3,0,0
31,0,0,2.43,9,3,71184,1,457,351,3.0,7.6,3,0,129017,1,1,1,1
24,1,4,2.11,0,0,90945,0,269,492,2.8,8.1,1,0,104811,0,3,1,1
28,1,4,3.32,0,1,119825,1,607,28,1.9,2.3,1,5,160051,1,3,1,1
28,2,3,3.1,2,0,65805,0,286,37,6.5,4.1,0,1,82695,1,0,0,1
31,1,4,2.22,0,0,45722,1,392,347,8.9,1.7,0,4,175611,0,3,1,0
32,0,0,2.73,6,1,44446,0,386,54,8.7,7.1,0,5,60645,0,0,0,0
29,0,1,2.36,6,3,94878,1,421,119,9.5,8.2,1,2,116687,1,0,0,1
33,0,4,2.66,7,1,50869,0,645,395,1.2,9.7,0,4,116830,0,1,0,1
31,0,0,3.9,1,3,93811,0,488,213,6.1,9.6,2,0,101622,1,2,1,1
32,0,0,3.37,6,5,49019,1,402,293,9.3,6.7,1,4,112424,1,2,1,1
25,0,0,2.02,8,3,66042,0,451,422,9.1,7.7,1,1,187632,0,1,0,0
27,0,4,2.51,9,4,94219,0,299,249,3.4,2.9,0,1,89469,0,2,1,1
23,0,1,2.02,4,3,116319,0,388,418,5.5,6.2,1,4,62931,1,0,1,1
30,0,3,3.43,9,4,52689,1,588,150,1.9,4.0,1,0,99887,0,3,1,1
24,2,3,2.94,2,3,46084,0,528,458,3.5,2.0,1,4,103802,1,3,0,1
30,1,4,3.99,8,1,44307,1,337,439,9.9,5.4,2,0,107001,0,3,1,0
29,2,4,3.47,0,3,54253,1,594,132,6.3,4.8,2,5,168988,0,0,0,1
30,0,2,3.04,2,0,76136,1,497,44,10.0,1.6,0,1,62131,0,2,1,1
30,0,1,3.61,1,3,114712,1,771,133,1.1,9.6,1,4,89188,1,3,1,1
34,0,0,3.41,1,1,51020,0,491,471,9.7,9.6,2,4,146796,0,3,1,0
32,0,0,2.49,2,1,77961,0,694,255,4.2,6.0,3,0,61597,1,3,0,1
21,0,3,3.06,9,3,60412,1,726,208,1.7,9.5,0,2,107015,0,1,1,0
22,1,4,3.11,6,3,69347,0,623,184,1.8,3.3,0,0,199823,0,3,0,1
25,2,1,2.9,5,3,102033,0,298,403,4.1,8.1,3,2,171788,1,1,0,1
23,0,3,2.36,8,5,35586,1,581,15,5.3,9.5,0,4,188270,0,1,1,1
22,0,1,2.45,9,4,95383,1,794,307,1.8,4.6,3,1,94235,1,0,1,1
21,0,4,2.56,9,3,51328,0,528,153,8.7,3.7,3,5,154712,1,3,1,0
30,0,0,2.02,2,3,48841,0,430,204,5.4,7.3,1,1,102772,0,3,0,1
23,0,2,3.83,4,4,68840,1,542,481,4.3,5.3,0,1,197650,0,3,1,1
21,0,1,3.37,8,0,115998,1,470,362,5.7,4.4,3,5,198177,0,3,1,1
32,0,0,3.38,2,5,34092,1,733,72,5.4,8.0,1,4,195377,0,3,1,1
21,0,1,3.14,7,5,32080,0,254,181,1.9,3.2,0,0,141649,0,3,0,1
32,0,1,3.38,8,0,44157,0,724,67,1.5,7.2,0,1,64310,0,3,1,1
21,0,1,3.96,6,4,74830,0,719,172,7.1,4.5,1,0,65285,0,3,0,0
28,0,4,2.77,5,4,64511,1,454,487,5.4,3.4,1,1,138961,0,3,0,1
23,2,3,3.43,5,1,116804,0,665,294,1.2,9.4,2,4,98054,1,3,1,0
31,0,1,2.72,5,4,66017,0,691,189,7.0,3.2,3,0,103291,1,1,1,1
21,1,4,3.71,4,5,34479,0,289,69,7.4,4.5,0,5,188238,0,1,0,0
27,1,2,3.72,6,1,70635,0,606,46,9.7,6.6,1,4,118780,0,1,1,1
30,2,3,3.8,6,3,71174,0,383,103,6.7,1.5,0,5,87169,0,2,0,1
23,1,4,2.01,6,3,36350,0,340,239,3.5,1.9,3,1,99661,1,1,0,0
28,1,2,2.6,2,3,112490,0,446,112,3.1,6.7,0,1,116722,1,0,0,1
24,1,3,2.27,5,1,70806,0,498,316,5.1,6.3,2,5,173788,0,2,0,1
24,0,4,2.91,8,5,82459,1,588,32,1.8,6.4,3,1,106908,1,0,1,0
25,0,2,2.99,8,4,68480,0,555,252,5.5,6.3,3,1,107773,0,3,0,0
26,2,4,2.51,3,1,32476,0,673,407,4.0,8.5,2,5,115152,0,3,1,0
27,1,2,3.45,8,5,93452,0,762,403,8.5,4.0,3,0,106144,1,3,0,1
34,2,1,2.54,1,4,109676,0,387,27,7.3,2.6,0,0,86064,1,3,0,1
34,1,1,3.71,7,0,30551,0,554,469,3.3,9.1,1,4,72534,0,0,0,0
24,1,3,2.36,1,5,75137,0,263,290,5.3,6.0,3,5,99614,0,0,1,1
28,1,2,2.73,4,0,53713,0,295,322,7.5,8.1,0,4,73629,1,3,1,1
33,1,1,3.24,5,3,54688,1,363,117,2.6,2.7,0,2,91800,0,0,1,1
26,1,3,3.21,1,3,105275,1,396,309,9.7,5.2,1,1,158101,1,3,0,1
34,1,0,2.16,8,5,64813,0,491,137,1.8,2.1,0,5,151404,1,2,0,1
